"soe","country","month","month_num","year","total_arrivals","arrivals_male","arrivals_female"
"Johor","BEN","April","04","2021",0,0,0
"Johor","BEN","April","04","2022",0,0,0
"Johor","BEN","April","04","2023",2,1,1
"Johor","BEN","April","04","2024",1,1,0
"Johor","BEN","August","08","2020",0,0,0
"Johor","BEN","August","08","2021",0,0,0
"Johor","BEN","August","08","2022",1,1,0
"Johor","BEN","August","08","2023",0,0,0
"Johor","BEN","December","12","2020",0,0,0
"Johor","BEN","December","12","2021",0,0,0
"Johor","BEN","December","12","2022",0,0,0
"Johor","BEN","December","12","2023",1,1,0
"Johor","BEN","February","02","2020",3,1,2
"Johor","BEN","February","02","2021",0,0,0
"Johor","BEN","February","02","2022",0,0,0
"Johor","BEN","February","02","2023",1,1,0
"Johor","BEN","January","01","2020",0,0,0
"Johor","BEN","January","01","2021",0,0,0
"Johor","BEN","January","01","2022",0,0,0
"Johor","BEN","January","01","2023",0,0,0
"Johor","BEN","January","01","2024",2,2,0
"Johor","BEN","July","07","2020",0,0,0
"Johor","BEN","July","07","2021",0,0,0
"Johor","BEN","July","07","2022",1,1,0
"Johor","BEN","July","07","2023",0,0,0
"Johor","BEN","June","06","2020",0,0,0
"Johor","BEN","June","06","2021",0,0,0
"Johor","BEN","June","06","2022",0,0,0
"Johor","BEN","June","06","2023",0,0,0
"Johor","BEN","March","03","2020",0,0,0
"Johor","BEN","March","03","2021",0,0,0
"Johor","BEN","March","03","2022",0,0,0
"Johor","BEN","March","03","2023",2,2,0
"Johor","BEN","March","03","2024",3,2,1
"Johor","BEN","May","05","2020",0,0,0
"Johor","BEN","May","05","2021",0,0,0
"Johor","BEN","May","05","2022",0,0,0
"Johor","BEN","May","05","2023",0,0,0
"Johor","BEN","May","05","2024",3,1,2
"Johor","BEN","November","11","2020",0,0,0
"Johor","BEN","November","11","2021",0,0,0
"Johor","BEN","November","11","2022",2,0,2
"Johor","BEN","November","11","2023",1,1,0
"Johor","BEN","October","10","2020",0,0,0
"Johor","BEN","October","10","2021",0,0,0
"Johor","BEN","October","10","2022",0,0,0
"Johor","BEN","October","10","2023",3,3,0
"Johor","BEN","September","09","2020",0,0,0
"Johor","BEN","September","09","2021",0,0,0
"Johor","BEN","September","09","2022",0,0,0
"Johor","BEN","September","09","2023",2,2,0
"Johor","BFA","December","12","2023",2,2,0
"Johor","BFA","February","02","2024",2,1,1
"Johor","BGD","April","04","2020",0,0,0
"Johor","BGD","April","04","2021",6,6,0
"Johor","BGD","April","04","2022",289,247,42
"Johor","BGD","April","04","2023",3886,3385,501
"Johor","BGD","April","04","2024",2893,2245,648
"Johor","BGD","August","08","2020",5,5,0
"Johor","BGD","August","08","2021",0,0,0
"Johor","BGD","August","08","2022",1521,1228,293
"Johor","BGD","August","08","2023",3822,3262,560
"Johor","BGD","December","12","2020",2,2,0
"Johor","BGD","December","12","2021",3,3,0
"Johor","BGD","December","12","2022",2184,1774,410
"Johor","BGD","December","12","2023",2916,2203,713
"Johor","BGD","February","02","2020",1625,1366,259
"Johor","BGD","February","02","2021",4,4,0
"Johor","BGD","February","02","2022",15,13,2
"Johor","BGD","February","02","2023",2295,1920,375
"Johor","BGD","February","02","2024",4241,3702,539
"Johor","BGD","January","01","2020",5428,4954,474
"Johor","BGD","January","01","2021",7,7,0
"Johor","BGD","January","01","2022",11,9,2
"Johor","BGD","January","01","2023",5102,4614,488
"Johor","BGD","January","01","2024",2202,1729,473
"Johor","BGD","July","07","2020",2,2,0
"Johor","BGD","July","07","2021",0,0,0
"Johor","BGD","July","07","2022",1656,1366,290
"Johor","BGD","July","07","2023",3183,2587,596
"Johor","BGD","June","06","2020",0,0,0
"Johor","BGD","June","06","2021",0,0,0
"Johor","BGD","June","06","2022",1012,823,189
"Johor","BGD","June","06","2023",3887,3327,560
"Johor","BGD","June","06","2024",3628,2861,767
"Johor","BGD","March","03","2020",794,699,95
"Johor","BGD","March","03","2021",10,10,0
"Johor","BGD","March","03","2022",22,19,3
"Johor","BGD","March","03","2023",2780,2342,438
"Johor","BGD","March","03","2024",1999,1565,434
"Johor","BGD","May","05","2020",0,0,0
"Johor","BGD","May","05","2021",2,2,0
"Johor","BGD","May","05","2022",645,535,110
"Johor","BGD","May","05","2023",2602,2243,359
"Johor","BGD","May","05","2024",2612,2060,552
"Johor","BGD","November","11","2020",0,0,0
"Johor","BGD","November","11","2021",4,1,3
"Johor","BGD","November","11","2022",1734,1456,278
"Johor","BGD","November","11","2023",2690,2231,459
"Johor","BGD","October","10","2020",2,2,0
"Johor","BGD","October","10","2021",1,1,0
"Johor","BGD","October","10","2022",2043,1687,356
"Johor","BGD","October","10","2023",3629,3020,609
"Johor","BGD","September","09","2020",6,6,0
"Johor","BGD","September","09","2021",2,2,0
"Johor","BGD","September","09","2022",1702,1368,334
"Johor","BGD","September","09","2023",3848,3272,576
"Johor","BGR","April","04","2020",0,0,0
"Johor","BGR","April","04","2021",0,0,0
"Johor","BGR","April","04","2022",25,19,6
"Johor","BGR","April","04","2023",41,24,17
"Johor","BGR","April","04","2024",76,42,34
"Johor","BGR","August","08","2020",0,0,0
"Johor","BGR","August","08","2021",0,0,0
"Johor","BGR","August","08","2022",39,20,19
"Johor","BGR","August","08","2023",42,24,18
"Johor","BGR","December","12","2020",0,0,0
"Johor","BGR","December","12","2021",0,0,0
"Johor","BGR","December","12","2022",46,31,15
"Johor","BGR","December","12","2023",44,27,17
"Johor","BGR","February","02","2020",36,24,12
"Johor","BGR","February","02","2021",0,0,0
"Johor","BGR","February","02","2022",0,0,0
"Johor","BGR","February","02","2023",44,27,17
"Johor","BGR","February","02","2024",85,43,42
"Johor","BGR","January","01","2020",73,49,24
"Johor","BGR","January","01","2021",0,0,0
"Johor","BGR","January","01","2022",1,1,0
"Johor","BGR","January","01","2023",41,25,16
"Johor","BGR","January","01","2024",61,36,25
"Johor","BGR","July","07","2020",1,1,0
"Johor","BGR","July","07","2021",0,0,0
"Johor","BGR","July","07","2022",31,16,15
"Johor","BGR","July","07","2023",22,5,17
"Johor","BGR","June","06","2020",0,0,0
"Johor","BGR","June","06","2021",0,0,0
"Johor","BGR","June","06","2022",14,7,7
"Johor","BGR","June","06","2023",25,14,11
"Johor","BGR","June","06","2024",44,22,22
"Johor","BGR","March","03","2020",24,18,6
"Johor","BGR","March","03","2021",0,0,0
"Johor","BGR","March","03","2022",0,0,0
"Johor","BGR","March","03","2023",46,22,24
"Johor","BGR","March","03","2024",56,34,22
"Johor","BGR","May","05","2020",0,0,0
"Johor","BGR","May","05","2021",0,0,0
"Johor","BGR","May","05","2022",21,9,12
"Johor","BGR","May","05","2023",50,32,18
"Johor","BGR","May","05","2024",51,29,22
"Johor","BGR","November","11","2020",0,0,0
"Johor","BGR","November","11","2021",0,0,0
"Johor","BGR","November","11","2022",51,25,26
"Johor","BGR","November","11","2023",57,32,25
"Johor","BGR","October","10","2020",0,0,0
"Johor","BGR","October","10","2021",0,0,0
"Johor","BGR","October","10","2022",62,40,22
"Johor","BGR","October","10","2023",32,18,14
"Johor","BGR","September","09","2020",4,4,0
"Johor","BGR","September","09","2021",0,0,0
"Johor","BGR","September","09","2022",42,21,21
"Johor","BGR","September","09","2023",44,24,20
"Johor","BHR","April","04","2020",0,0,0
"Johor","BHR","April","04","2021",0,0,0
"Johor","BHR","April","04","2022",0,0,0
"Johor","BHR","April","04","2023",1,1,0
"Johor","BHR","April","04","2024",15,10,5
"Johor","BHR","August","08","2020",0,0,0
"Johor","BHR","August","08","2021",0,0,0
"Johor","BHR","August","08","2022",42,23,19
"Johor","BHR","August","08","2023",52,17,35
"Johor","BHR","December","12","2020",0,0,0
"Johor","BHR","December","12","2021",0,0,0
"Johor","BHR","December","12","2022",14,7,7
"Johor","BHR","December","12","2023",9,4,5
"Johor","BHR","February","02","2020",17,8,9
"Johor","BHR","February","02","2021",0,0,0
"Johor","BHR","February","02","2022",0,0,0
"Johor","BHR","February","02","2023",6,3,3
"Johor","BHR","February","02","2024",9,6,3
"Johor","BHR","January","01","2020",7,4,3
"Johor","BHR","January","01","2021",0,0,0
"Johor","BHR","January","01","2022",0,0,0
"Johor","BHR","January","01","2023",40,23,17
"Johor","BHR","July","07","2020",0,0,0
"Johor","BHR","July","07","2021",0,0,0
"Johor","BHR","July","07","2022",38,20,18
"Johor","BHR","July","07","2023",57,22,35
"Johor","BHR","June","06","2020",0,0,0
"Johor","BHR","June","06","2021",0,0,0
"Johor","BHR","June","06","2022",6,3,3
"Johor","BHR","June","06","2023",14,8,6
"Johor","BHR","June","06","2024",43,22,21
"Johor","BHR","March","03","2020",0,0,0
"Johor","BHR","March","03","2021",0,0,0
"Johor","BHR","March","03","2022",0,0,0
"Johor","BHR","March","03","2023",1,1,0
"Johor","BHR","March","03","2024",6,3,3
"Johor","BHR","May","05","2020",0,0,0
"Johor","BHR","May","05","2021",0,0,0
"Johor","BHR","May","05","2022",1,0,1
"Johor","BHR","May","05","2023",6,3,3
"Johor","BHR","May","05","2024",3,2,1
"Johor","BHR","November","11","2020",0,0,0
"Johor","BHR","November","11","2021",0,0,0
"Johor","BHR","November","11","2022",0,0,0
"Johor","BHR","November","11","2023",6,5,1
"Johor","BHR","October","10","2020",0,0,0
"Johor","BHR","October","10","2021",0,0,0
"Johor","BHR","October","10","2022",2,1,1
"Johor","BHR","October","10","2023",18,13,5
"Johor","BHR","September","09","2020",0,0,0
"Johor","BHR","September","09","2021",0,0,0
"Johor","BHR","September","09","2022",1,1,0
"Johor","BHR","September","09","2023",13,7,6
"Johor","BHS","April","04","2020",0,0,0
"Johor","BHS","April","04","2021",0,0,0
"Johor","BHS","April","04","2022",0,0,0
"Johor","BHS","April","04","2023",0,0,0
"Johor","BHS","April","04","2024",1,0,1
"Johor","BHS","August","08","2020",0,0,0
"Johor","BHS","August","08","2021",0,0,0
"Johor","BHS","August","08","2022",8,4,4
"Johor","BHS","August","08","2023",1,1,0
"Johor","BHS","December","12","2020",0,0,0
"Johor","BHS","December","12","2021",0,0,0
"Johor","BHS","December","12","2022",2,2,0
"Johor","BHS","February","02","2020",1,1,0
"Johor","BHS","February","02","2021",0,0,0
"Johor","BHS","February","02","2022",0,0,0
"Johor","BHS","February","02","2023",5,1,4
"Johor","BHS","February","02","2024",2,2,0
"Johor","BHS","January","01","2020",1,0,1
"Johor","BHS","January","01","2021",0,0,0
"Johor","BHS","January","01","2022",0,0,0
"Johor","BHS","January","01","2023",2,2,0
"Johor","BHS","July","07","2020",0,0,0
"Johor","BHS","July","07","2021",0,0,0
"Johor","BHS","July","07","2022",0,0,0
"Johor","BHS","July","07","2023",0,0,0
"Johor","BHS","June","06","2020",0,0,0
"Johor","BHS","June","06","2021",0,0,0
"Johor","BHS","June","06","2022",0,0,0
"Johor","BHS","June","06","2023",0,0,0
"Johor","BHS","March","03","2020",0,0,0
"Johor","BHS","March","03","2021",0,0,0
"Johor","BHS","March","03","2022",0,0,0
"Johor","BHS","March","03","2023",1,1,0
"Johor","BHS","May","05","2020",0,0,0
"Johor","BHS","May","05","2021",0,0,0
"Johor","BHS","May","05","2022",1,0,1
"Johor","BHS","May","05","2023",1,1,0
"Johor","BHS","May","05","2024",2,1,1
"Johor","BHS","November","11","2020",0,0,0
"Johor","BHS","November","11","2021",0,0,0
"Johor","BHS","November","11","2022",0,0,0
"Johor","BHS","November","11","2023",2,1,1
"Johor","BHS","October","10","2020",0,0,0
"Johor","BHS","October","10","2021",0,0,0
"Johor","BHS","October","10","2022",0,0,0
"Johor","BHS","October","10","2023",1,0,1
"Johor","BHS","September","09","2020",0,0,0
"Johor","BHS","September","09","2021",0,0,0
"Johor","BHS","September","09","2022",0,0,0
"Johor","BHS","September","09","2023",0,0,0
"Johor","BIH","April","04","2020",0,0,0
"Johor","BIH","April","04","2021",0,0,0
"Johor","BIH","April","04","2022",1,1,0
"Johor","BIH","April","04","2023",17,8,9
"Johor","BIH","April","04","2024",11,6,5
"Johor","BIH","August","08","2020",0,0,0
"Johor","BIH","August","08","2021",0,0,0
"Johor","BIH","August","08","2022",21,11,10
"Johor","BIH","August","08","2023",4,2,2
"Johor","BIH","December","12","2020",0,0,0
"Johor","BIH","December","12","2021",0,0,0
"Johor","BIH","December","12","2022",3,2,1
"Johor","BIH","December","12","2023",11,7,4
"Johor","BIH","February","02","2020",5,3,2
"Johor","BIH","February","02","2021",0,0,0
"Johor","BIH","February","02","2022",0,0,0
"Johor","BIH","February","02","2023",10,7,3
"Johor","BIH","February","02","2024",8,5,3
"Johor","BIH","January","01","2020",9,4,5
"Johor","BIH","January","01","2021",0,0,0
"Johor","BIH","January","01","2022",0,0,0
"Johor","BIH","January","01","2023",3,2,1
"Johor","BIH","January","01","2024",21,9,12
"Johor","BIH","July","07","2020",0,0,0
"Johor","BIH","July","07","2021",0,0,0
"Johor","BIH","July","07","2022",5,3,2
"Johor","BIH","July","07","2023",16,6,10
"Johor","BIH","June","06","2020",0,0,0
"Johor","BIH","June","06","2021",0,0,0
"Johor","BIH","June","06","2022",6,4,2
"Johor","BIH","June","06","2023",5,3,2
"Johor","BIH","June","06","2024",6,4,2
"Johor","BIH","March","03","2020",1,1,0
"Johor","BIH","March","03","2021",0,0,0
"Johor","BIH","March","03","2022",0,0,0
"Johor","BIH","March","03","2023",9,2,7
"Johor","BIH","March","03","2024",7,4,3
"Johor","BIH","May","05","2020",0,0,0
"Johor","BIH","May","05","2021",0,0,0
"Johor","BIH","May","05","2022",3,3,0
"Johor","BIH","May","05","2023",13,9,4
"Johor","BIH","May","05","2024",9,7,2
"Johor","BIH","November","11","2020",0,0,0
"Johor","BIH","November","11","2021",0,0,0
"Johor","BIH","November","11","2022",3,3,0
"Johor","BIH","November","11","2023",2,2,0
"Johor","BIH","October","10","2020",0,0,0
"Johor","BIH","October","10","2021",0,0,0
"Johor","BIH","October","10","2022",8,5,3
"Johor","BIH","October","10","2023",9,6,3
"Johor","BIH","September","09","2020",0,0,0
"Johor","BIH","September","09","2021",0,0,0
"Johor","BIH","September","09","2022",1,0,1
"Johor","BIH","September","09","2023",11,7,4
"Johor","BLR","April","04","2020",0,0,0
"Johor","BLR","April","04","2021",0,0,0
"Johor","BLR","April","04","2022",5,1,4
"Johor","BLR","April","04","2023",10,2,8
"Johor","BLR","April","04","2024",11,5,6
"Johor","BLR","August","08","2020",0,0,0
"Johor","BLR","August","08","2021",0,0,0
"Johor","BLR","August","08","2022",5,3,2
"Johor","BLR","August","08","2023",22,10,12
"Johor","BLR","December","12","2020",0,0,0
"Johor","BLR","December","12","2021",0,0,0
"Johor","BLR","December","12","2022",17,8,9
"Johor","BLR","December","12","2023",16,6,10
"Johor","BLR","February","02","2020",13,7,6
"Johor","BLR","February","02","2021",0,0,0
"Johor","BLR","February","02","2022",1,1,0
"Johor","BLR","February","02","2023",6,2,4
"Johor","BLR","February","02","2024",19,9,10
"Johor","BLR","January","01","2020",19,10,9
"Johor","BLR","January","01","2021",0,0,0
"Johor","BLR","January","01","2022",0,0,0
"Johor","BLR","January","01","2023",20,6,14
"Johor","BLR","January","01","2024",11,4,7
"Johor","BLR","July","07","2020",0,0,0
"Johor","BLR","July","07","2021",0,0,0
"Johor","BLR","July","07","2022",6,5,1
"Johor","BLR","July","07","2023",6,2,4
"Johor","BLR","June","06","2020",0,0,0
"Johor","BLR","June","06","2021",0,0,0
"Johor","BLR","June","06","2022",7,2,5
"Johor","BLR","June","06","2023",26,9,17
"Johor","BLR","June","06","2024",10,6,4
"Johor","BLR","March","03","2020",7,2,5
"Johor","BLR","March","03","2021",0,0,0
"Johor","BLR","March","03","2022",1,1,0
"Johor","BLR","March","03","2023",23,4,19
"Johor","BLR","March","03","2024",10,2,8
"Johor","BLR","May","05","2020",0,0,0
"Johor","BLR","May","05","2021",0,0,0
"Johor","BLR","May","05","2022",8,5,3
"Johor","BLR","May","05","2023",10,4,6
"Johor","BLR","May","05","2024",18,10,8
"Johor","BLR","November","11","2020",0,0,0
"Johor","BLR","November","11","2021",0,0,0
"Johor","BLR","November","11","2022",7,3,4
"Johor","BLR","November","11","2023",13,4,9
"Johor","BLR","October","10","2020",0,0,0
"Johor","BLR","October","10","2021",0,0,0
"Johor","BLR","October","10","2022",13,9,4
"Johor","BLR","October","10","2023",24,11,13
"Johor","BLR","September","09","2020",0,0,0
"Johor","BLR","September","09","2021",0,0,0
"Johor","BLR","September","09","2022",12,7,5
"Johor","BLR","September","09","2023",12,7,5
"Johor","BLZ","April","04","2020",0,0,0
"Johor","BLZ","April","04","2021",0,0,0
"Johor","BLZ","April","04","2022",0,0,0
"Johor","BLZ","April","04","2023",2,0,2
"Johor","BLZ","April","04","2024",3,2,1
"Johor","BLZ","August","08","2020",0,0,0
"Johor","BLZ","August","08","2021",0,0,0
"Johor","BLZ","August","08","2022",0,0,0
"Johor","BLZ","August","08","2023",1,0,1
"Johor","BLZ","December","12","2020",0,0,0
"Johor","BLZ","December","12","2021",0,0,0
"Johor","BLZ","December","12","2022",5,1,4
"Johor","BLZ","December","12","2023",12,6,6
"Johor","BLZ","February","02","2020",1,1,0
"Johor","BLZ","February","02","2021",0,0,0
"Johor","BLZ","February","02","2022",0,0,0
"Johor","BLZ","February","02","2023",7,3,4
"Johor","BLZ","February","02","2024",3,2,1
"Johor","BLZ","January","01","2020",3,1,2
"Johor","BLZ","January","01","2021",0,0,0
"Johor","BLZ","January","01","2022",0,0,0
"Johor","BLZ","January","01","2023",2,0,2
"Johor","BLZ","January","01","2024",3,3,0
"Johor","BLZ","July","07","2020",0,0,0
"Johor","BLZ","July","07","2021",0,0,0
"Johor","BLZ","July","07","2022",0,0,0
"Johor","BLZ","July","07","2023",4,2,2
"Johor","BLZ","June","06","2020",0,0,0
"Johor","BLZ","June","06","2021",0,0,0
"Johor","BLZ","June","06","2022",1,0,1
"Johor","BLZ","June","06","2023",1,1,0
"Johor","BLZ","June","06","2024",4,4,0
"Johor","BLZ","March","03","2020",0,0,0
"Johor","BLZ","March","03","2021",0,0,0
"Johor","BLZ","March","03","2022",0,0,0
"Johor","BLZ","March","03","2023",1,0,1
"Johor","BLZ","March","03","2024",2,2,0
"Johor","BLZ","May","05","2020",0,0,0
"Johor","BLZ","May","05","2021",0,0,0
"Johor","BLZ","May","05","2022",0,0,0
"Johor","BLZ","May","05","2023",3,0,3
"Johor","BLZ","May","05","2024",2,2,0
"Johor","BLZ","November","11","2020",0,0,0
"Johor","BLZ","November","11","2021",0,0,0
"Johor","BLZ","November","11","2022",2,1,1
"Johor","BLZ","November","11","2023",6,2,4
"Johor","BLZ","October","10","2020",0,0,0
"Johor","BLZ","October","10","2021",0,0,0
"Johor","BLZ","October","10","2022",3,1,2
"Johor","BLZ","October","10","2023",0,0,0
"Johor","BLZ","September","09","2020",0,0,0
"Johor","BLZ","September","09","2021",0,0,0
"Johor","BLZ","September","09","2022",1,1,0
"Johor","BLZ","September","09","2023",0,0,0
"Johor","BOL","April","04","2020",0,0,0
"Johor","BOL","April","04","2021",0,0,0
"Johor","BOL","April","04","2022",0,0,0
"Johor","BOL","April","04","2023",2,1,1
"Johor","BOL","April","04","2024",1,1,0
"Johor","BOL","August","08","2020",0,0,0
"Johor","BOL","August","08","2021",0,0,0
